id,text
911,The system shall provide the ability to display orders in an order set in the same manner as when the order is placed individually.
912,The system shall provide the ability to display orders placed through an order set either individually or as a group.
913,"The system shall provide the ability to display patient name, identification number, and age or date of birth on all order screens."
914,The system shall provide the ability to display patient specific dosing recommendations based on age and weight.
915,The system shall provide the ability to display patient specific dosing recommendations based on renal function.
916,The system shall provide the ability to display potential side effects of medications on the medication list.
917,The system shall provide the ability to display PRN medications in a manner that distinguishes them from other medications.
918,The system shall provide the ability to display recommended medication for substitution (based on cost or clinical policy).
919,"The system shall provide the ability to display relevant, patient-specific laboratory test results when entering an order."
920,The system shall provide the ability to display that the patient takes no medications.
921,"The system shall provide the ability to display the allergy history, including date and time of entry."
922,"The system shall provide the ability to display the allergy list, including date of entry."
923,The system shall provide the ability to display the date and time of the last dose administered.
924,The system shall provide the ability to display the date and time of the last immunization dose administered.
925,"The system shall provide the ability to display the history of changes made to a specific problem / diagnosis, including clinician, date, and time."
926,"The system shall provide the ability to display the ordered date, time, route of administration and dose of all scheduled medications."
927,The system shall provide the ability to display the patient's weight or an indicator that the patient has a weight recorded on medication ordering screens.
928,"The system shall provide the ability to display, on demand, potential allergies, drug-drug interactions and drug-disease interactions between current medications."
929,"The system shall provide the ability to document a telephone order, including the clinician taking the telephone order and the ordering physician in the patient record."
930,"The system shall provide the ability to document a verbal order, including the clinician taking (receiving) the verbal order, date and time of each transaction and the ordering physician in the patient record."
931,"The system shall provide the ability to document a verbal order, including the clinician taking the verbal order and the ordering clinician, in the patient record."
932,The system shall provide the ability to document a verification read-back of the complete order by the person receiving the telephone or verbal order.
933,The system shall provide the ability to document clinical assessment pertinent to immunization administration.
934,The system shall provide the ability to document clinical assessment pertinent to medication administration.
935,The system shall provide the ability to document complex medication orders that include dosing based on either physical status or laboratory values.
936,"The system shall provide the ability to document medication administration using a barcode and scanner for positive patient identification, patient name, med name, med dose, correct time of admin, route and positive identification of care giver administering medication."
937,"The system shall provide the ability to document medication administration using a positive ID technology to confirm right patient, right medication, right dose, right time, and right route."
938,The system shall provide the ability to document the reason a medication was not given.
939,The system shall provide the ability to electronically accept information on patient home medications from prescription network intermediary.
940,The system shall provide the ability to electronically communicate the order to the receiving departmental system.
941,The system shall provide the ability to enter a structured response when overriding a drug-drug or drug-allergy warning.
942,The system shall provide the ability to enter all order details for medication orders that include dosing adjustments and limits.
943,The system shall provide the ability to enter conditional orders that can be activated when certain criteria and conditions are met. .
944,The system shall provide the ability to enter medication orders utilizing a sliding scale.
945,The system shall provide the ability to enter new vaccine dosing schedules into the system in advance of official CDC schedule updates and alert providers when they are due
946,The system shall provide the ability to establish time periods and recipients for notification of overdue medication administrations.
947,The system shall provide the ability to establish time periods for designating medication administration tasks overdue.
948,The system shall provide the ability to establish time periods for order expiration for types of orders.
949,The system shall provide the ability to explicitly indicate in a discrete field that a patient has no known drug allergies or adverse reactions.
950,The system shall provide the ability to flag a patient record as confidential and restrict the display of patient identifying information online and on printed output.
951,The system shall provide the ability to flag patient records entered in error.
952,"The system shall provide the ability to generate and format a valid HITSP C32 document containing subsets for the Conditions and Allergy-coded subset module with C32 declared templates and full Level 3 structured entries (discrete fields, not just narrative text) per HITSP C32 standards"
953,"The system shall provide the ability to generate and format a valid HITSP C32 document containing subsets for the Medication and Immunization History  module with C32 declared templates and full Level 3 structured entries (discrete fields, not just narrative text) per HITSP C32 standards"
954,"The system shall provide the ability to generate and format a valid HITSP C32 document containing subsets for the Registration module with C32 declared templates and full Level 3 structured entries (discrete fields, not just narrative text) per HITSP C32 standards"
955,"The system shall provide the ability to generate and Format Level 2 CCD documents with narrative sections, conforming to the HITSP C32 specification for  Allergy content information"
956,"The system shall provide the ability to generate and format Level 2 CCD documents with narrative sections, conforming to the HITSP C32 specification for Medication and Immunization History information module"
957,"The system shall provide the ability to generate and Format Level 2 CCD documents with narrative sections, conforming to the HITSP C32 specification of the Registration subset"
958,The system shall provide the ability to generate clinical messages/reminders to clinicians responsible for the patient?s care based on rules.
959,The system shall provide the ability to have viewable an indicator that the patient has allergies (allergies exist) or no known allergies on all order screens.
960,The system shall provide the ability to have viewable the patient's body surface area or an indicator that the patient has a body surface area recorded on medication dosing screens.
961,"The system shall provide the ability to identify the full content of a modified note, both the original content and the content resulting after any changes, corrections, clarifications, addenda, etc. to a finalized note, and retain amendments and corrections made to the patient's document for edit trail."
962,"The system shall provide the ability to identify the patient?s current location within the hospital, including start date and time."
963,The system shall provide the ability to identify when multiple medications of the same therapeutic or pharmacologic class are ordered and inform the user when medications are selected during prescribing / ordering.
964,"The system shall provide the ability to include in an order set order types including but not limited to medications, laboratory tests, imaging studies, procedures and referrals."
965,"The system shall provide the ability to include patient identifying information as well as time and date report printed, on each page of individual patient-specific reports generated."
966,The system shall provide the ability to include urgency status in orders.
967,The system shall provide the ability to incorporate multiple choices of medications or other types of orders within an order set for clinician selection.
968,The system shall provide the ability to incorporate text instructions or recommendations within order sets.
969,The system shall provide the ability to indicate any clinical interventions or assessments associated with medication administration.
970,The system shall provide the ability to indicate any tasks/assessments associated with immunization administration.
971,The system shall provide the ability to indicate from the eMAR where the clinician can locate the vaccine on the unit.
972,The system shall provide the ability to indicate medication orders with medication screening alerts during medication administration.
973,The system shall provide the ability to indicate the reason/ indication for the medication during order entry.
974,The system shall provide the ability to inform the clinician about potential drug-food interactions.
975,The system shall provide the ability to Integrate with bar-code technology to capture information from linear bar code labels and wristbands
976,"The system shall provide the ability to Integrate with monitoring devices and administration devices such as IV Smart Pumps,  automatic medication dispensing machines, and hemodynamic monitoring"
977,The system shall provide the ability to maintain a coded list of medications including a unique identifier for each medication.
978,"The system shall provide the ability to maintain a directory which  identifies the physician by multiple unique identifiers such as UPIN, NPI, DEA number, etc."
979,The system shall provide the ability to map from common terms (synonyms) to defined nomenclature for ease of codified problem selection.
980,The system shall provide the ability to merge and unmerge patient records
981,The system shall provide the ability to modify medication administration schedules on the electronic medication administration record.
982,The system shall provide the ability to modify medication orders including dosing information without having to discontinue the order.
983,The system shall provide the ability to modify order sets.
984,The system shall provide the ability to notify the clinician of overdue medication administrations.
985,The system shall provide the ability to notify the ordering clinician concerning orders due to expire.
986,"The system shall provide the ability to notify the ordering clinician concerning orders requiring signature (verbal and telephone orders, co signature)."
987,The system shall provide the ability to notify the Pharmacy of changes in schedules on the electronic medication administration record.
988,The system shall provide the ability to permit an ordering clinician to forward all (current and future) expiring order notifications to another clinician.
989,"The system shall provide the ability to permit display of order history for any order including clinician order, date, and time."
990,The system shall provide the ability to prescribe/order a medication despite alerts for interactions and/or allergies being present.
991,The system shall provide the ability to prescribe/order uncoded and non-formulary medications.
992,The system shall provide the ability to present medications to be administered over a selectable date/time range.
993,The system shall provide the ability to present patient-originated data for use by care providers.
994,The system shall provide the ability to prevent the completion of medication orders with specific screening rules.
995,The system shall provide the ability to print a current medication list.
996,The system shall provide the ability to print a problem/diagnosis list.
997,The system shall provide the ability to print orders for all order types.
998,"The system shall provide the ability to print the allergy list, including the status of the allergy."
999,The system shall provide the ability to produce patient instructions and patient educational materials which may reside within the system or be provided through links to external source.
1000,The system shall provide the ability to provide access and view capabilities for relevant lab results for medication ordering or administration
1001,The system shall provide the ability to provide access to test and procedure instructions that can be customized by the end user.
1002,"The system shall provide the ability to receive Medication Allergy Information from Pharmacies (directly) or via intermediary network (e.g. SureScripts, RxHub, etc.)"
1003,"The system shall provide the ability to receive Patient Bed Assignment information from inpatient IT systems (e.g. registration, bed tracking)"
1004,"The system shall provide the ability to receive Patient Demographics and Administrative Information from inpatient IT systems (e.g., name, age, DOB, gender)"
1005,"The system shall provide the ability to receive Patient Location information from inpatient IT systems or, if available, patient tracking technologies"
1006,The system shall provide the ability to receive pump settings and start time and end time from an IV Smart Pump for incorporation into documentation.
1007,The system shall provide the ability to receive Status Updates from Pharmacy
1008,"The system shall provide the ability to receive the Current Medication List from Pharmacy (directly), PBM (directly) or via intermediary network (e.g. SureScripts, RxHub, etc.)"
1009,The system shall provide the ability to record that the allergies are Unknown or Unable to Assess Allergies.
1010,The system shall provide the ability to record the effectiveness of PRN or as needed doses after they have been administered on the eMAR.
1011,The system shall provide the ability to record the exact or approximate date/time of allergic reactions occurrence.
1012,The system shall provide the ability to record the medication NDC number of the drug actually administered to the patient.
1013,The system shall provide the ability to record the reason for variation from rule-based clinical messages  as discrete data. (for example alerts and reminders)
1014,The system shall provide the ability to record the reason or indication for the medication when recording historical or home medications.
1015,The system shall provide the ability to renew an existing medication order without requiring re-entry of order information.
1016,"The system shall provide the ability to renew, modify, and discontinue orders."
1017,The system shall provide the ability to repeat the entire order set for the same patient.
1018,"The system shall provide the ability to report on the use of order sets, including data such as ordering provider, date/time ordered and basic patient data (for example age, diagnoses, etc)."
1019,The system shall provide the ability to require problem / diagnosis as an order component.
1020,The system shall provide the ability to respond to a request for a prescription change from a pharmacy
1021,The system shall provide the ability to search all patient records and identify individual patients with specific problems / diagnoses.
1022,The system shall provide the ability to search from medication lists which use Tall Man letters.
1023,"The system shall provide the ability to select order details including strength, route, frequency and comments."
1024,The system shall provide the ability to send a cancel prescription message to a pharmacy
1025,The system shall provide the ability to send a query for medication history to PBM  (Pharmacy Benefit Manager) or pharmacy to capture and display medication list from EHR
1026,The system shall provide the ability to send a query to coordinate patient identification
1027,The system shall provide the ability to send a query to verify prescription drug insurance eligibility and apply response to formulary and benefit files to determine coverage
1028,The system shall provide the ability to send an electronic prescription of discharge medications and allergies using NCPDP SCRIPT 8.1 (NEWRX).
1029,The system shall provide the ability to send Medication Orders and Updates to Pharmacy IT system utilizing a coding system for medications
1030,"The system shall provide the ability to send Non-Medication Orders and Updates to receiving system (e.g., LIS, RIS, Dietary)"
1031,The system shall provide the ability to send pseudonymized utilization and laboratory bio-surveillance data to public health agencies
1032,The system shall provide the ability to send text or coded allergy information with new electronic prescriptions via NCPDP Script 8.1 (NEWRX) using the free text field of the message drug segment (DRU 090).
1033,The system shall provide the ability to separately display active problems from inactive/resolved problems.
1034,The system shall provide the ability to set elapsed time parameters by patient location for purposes of duplicate order checking.
1035,The system shall provide the ability to set elapsed time parameters for purposes of duplicate order checking.
1036,The system shall provide the ability to set or configure the entry fields available for each order by order type.
1037,The system shall provide the ability to set or configure what fields are required for a complete order by order type.
1038,The system shall provide the ability to set or configure which fields are required for a complete order by order type.
1039,The system shall provide the ability to sign and co-sign charting entries as required.
1040,"The system shall provide the ability to specify prescription/medication order details including strength, route, frequency and comments.  Strength, route and frequency must be captured and maintained as discrete data."
1041,The system shall provide the ability to specify the Admitting Physician
1042,The system shall provide the ability to specify the current and previous Responsible Physicians.
1043,The system shall provide the ability to specify the procedures a provider is credentialed to perform.
1044,The system shall provide the ability to specify the type of allergic or adverse reaction in a discrete data field.
1045,"The system shall provide the ability to spell out UNITS, use Thousands and Millions as part of expressing large doses and allow the use of commas in doses expressed in thousands in dosage fields in medication orders and medication lists."
1046,The system shall provide the ability to support IHE ITI Framework:  Document Source  - Provide and Register Document Set
1047,"The system shall provide the ability to support IHE ITI Framework: Document Consumer - Query Registry Transaction, Retrieve Document Transaction"
1048,"The system shall provide the ability to support optional transactions for the Document Source Actor from the IHE ITI (Integrating the Healthcare Enterprise, IT Infrastructure) Framework"
1049,The system shall provide the ability to support the management of order sets to track history of updates including date and time.
1050,The system shall provide the ability to support XDS.b Connectivity:  Cross-Enterprise Document Sharing - Access an IHE XDS registry for clinical documents
1051,"The system shall provide the ability to suppress repeat alerting for the same patient, same ordering clinician, and same medication."
1052,"The system shall provide the ability to transmit to Pharmacy the order override justification with the order and clinician, date, and time."
1053,The system shall provide the ability to uniquely identify clinicians for the provision of care.
1054,The system shall provide the ability to update and display a patient-specific medication list based on current medication orders or prescriptions.
1055,The system shall provide the ability to update available reference information or links to information such as clinical guidelines and protocols or administrative policies and practices available at the point of task completion or charting.
1056,The system shall provide the ability to update the analysis-of-needs mechanism (based on immunizations missing or due next) on demand for reasons including but not limited to updates to external guidelines.
1057,"The system shall provide the ability to update the files containing industry standard coding schemes (such as CPT, SNOMED, ICD-9, etc.) at appropriate time intervals in order to keep the files current."
1058,"The system shall provide the ability to update the medication list with changes from pharmacist verification including pharmacist, date, and time."
1059,"The system shall provide the ability to update the medication list with new medication orders, start date and time, end date and time or duration and pharmacy verification status."
1060,The system shall provide the ability to update the reference immunization schedule and guidelines on demand for reasons including but not limited to updates to external guidelines. Note: The provider can update the immunization schedule as new vaccines are added and that the documentation grid can be updated. and the analysis of missing or due immunizations can then update.
1061,"The system shall provide the ability to view all immunization administration history including clinician, date, and time."
1062,"The system shall provide the ability to view or comment, but not alter patient-originated data."
1063,The system shall provide the ability to view patient response to medication administration of previous doses at time of re-ordering.
1064,The system shall provide the ability to view status information for ordered services.
1065,The system shall provide the ability to view test results during medication administration.
1066,The system shall provide the ability to view test results during the ordering process.
1067,"The system shall provide the ability to view the complete order and medication administration history, once HITSP defines interoperability specifications for NCP for medication history  (12/07 comment period) (for the Roadmap only)"
1068,The system shall provide the ability to view the complete order and medication administration history.
1069,The system shall provide the ability to view the electronic medication administration record without interrupting the ordering process.
1070,The system shall provide the ability to view the immunization order as written during administration.
1071,"The system shall provide the ability to view the medication administration history including administering clinician, date, and time."
1072,The system shall provide the ability to view the medication order as written during administration.
1073,The system shall provide the ability to view the medication screening alert history during administration.
1074,"The system shall provide the ability to view the name of the ordering clinician, medication order (name, dose, route, and frequency), a start date and time, and an end date and time or duration for entries on the medication list."
1075,The system shall provide the ability to view the rationale for a drug interaction alert.
1076,"The system shall provide the ability to, at the time of medication prescribing/ordering, alert the user that based on the results of a laboratory test, the patient may be at increased risk for adverse effects of the medication."
1077,"The system shall provide the ability, when a new allergy is documented, to check for a potential interaction between the newly-documented allergy and the patient's current medications, and alert the user if such interactions exist."
1078,The system shall provide the hospital the option to set for re-alerting via the eMAR for drug-allergy interactions at the time of administration.
1079,The system shall provide the hospital with the ability to allow documentation of medication administration prior to pharmacy review.
1080,The system shall provide the hospital with the ability to assign the level of medication checking based upon user role or user department or specialty.
1081,"The system shall provide the hospital with the ability to capture medication identification for five rights checking, at a minimum, from linear bar code labels encoding the NDC number."
1082,"The system shall provide the identify of the user and provide the ability to access, view and print patient data from previous admissions and/or office encounters by document type, identify of person and reason for access."
1083,The system shall provide the identity of the user who prints a problem / diagnosis list in an audit report  and this should be retained in the audit trail.
1084,The system shall provide the option to include date last modified in the display of order sets.
1085,"The system shall record date and time, and display the identity of the user who addended or corrected a note, as well as the reason for the change (amendment)."
1086,"The system shall require documentation of the audit support functionality in the vendor provided user guides and other support documentation, including how to identify and retrospectively reconstruct all data elements in the audit log including date, time."
1087,The system shall require retention of the original and amended note after signature event (including automatic closing of record).
1088,"The system shall retain date/time/user stamp for an assistant  that is entering data that will subsequently be signed by a provider, retain the date/time/use stamp of the data entry person as well as the provider."
1089,The system shall retain date/time/user stamp of original data entry person when data entered on behalf of another author.
1090,"The system shall support proof of the integrity and origin of documents in a high-assurance manner which can be verified by any party, thus being able to support the standards identified and recommended by the Health Information Technology Standards Panel"
1091,"The system shall support the use of the National Provider Identifier or NPI in the EHR audit log to identify the individual provider or, in situations when an NPI is not available for an individual, a single unique internal provider identifier is assigned."
1092,The system shall synchronize immunization histories with a public health immunization registry according to applicable laws and regulations.
1093,The system shall track amendments made to the patient's chart when the original documentation was intended for a different patient without disclosing the identify of the other patient.
1094,The system should be capable of designating explicit routes for medications and prohibit selection of other routes during the ordering process.
1095,The system should provide a way to export allergies that have been entered on the wrong patient into the correct patient record. An audit trail must be created in both the incorrect and correct patient records.
1096,The system should provide a way to export medications that have been entered on the wrong patient into the correct patient record. An audit trail must be created in both the incorrect and correct patient records.
1097,The system should provide a way to export problems that have been entered on the wrong patient into the correct patient record. An audit trail must be created in both the incorrect and correct patient records.
1098,The system should provide a way to merge allergies that have been entered in a duplicate patient chart.
1099,The system should provide a way to merge and reconcile medications that have been entered in a duplicate patient chart.
1100,The system should provide a way to merge problems that have been entered in a duplicate patient chart.
1101,"The system will notify the receiving department with any order action of new, renew, modify or discontinue"
1102,"The system's audit log should remain operational whenever the system is operational for any user functions when in operation except for unavoidable technical circumstances (e.g. software problems, technical failure, full storage capacity, etc.) Deletions or alteration of the contents of the audit log will not be allowed by users.  System must support a user-friendly output version of the audit log for transmission, printing, or export, which shows all details of events."
1103,"When allergies are Unknown or Unable to Assess Allergies, the system shall provide the ability to inform the clinician for the need of an update."
1104,"When free text allergies are entered, the system shall display an alert of the implications of entering the free text (e.g. free text won't trigger decision support)"
1105,"When the display of the allergy list exceeds the current screen or printed page, the system shall indicate that the list continues."
1106,"When the display of the medication list exceeds the current screen or printed page, the system shall indicate that the list continues."
1107,"When the display of the problem list exceeds the current screen or printed page, the system shall indicate that the list continues."
1108,"When using barcode scanners, the system shall provide the ability to alert the end user that the medication being administered has triggered one or more of the following errors: wrong patient, wrong med, wrong time, wrong route or wrong dose."
